scan,hour,rank,code,name,pattern,score,signal_bar,lag_minutes,volume_ratio,above60,status,hit_1d,hit_3d,hit_5d,return_1d,return_3d,return_5d,hit,entry_price,target_price,hit_bar,sessions_to_hit,return_pct
2026-08-03 11:00:00+09:00,11,1,036540,SFA반도체,rebound,78.04631583412973,2026-08-03 09:00:00+09:00,60,1.1247833591858767,False,TARGET,False,True,True,-2.9000000000000026,5.0,5.0,True,5000.0,5250.0,2026-08-05 09:00:00+09:00,3.0,5.0
2026-08-03 11:00:00+09:00,11,2,289930,웨이비스,rebound,77.77807976790876,2026-08-03 09:00:00+09:00,60,1.2447516674361698,False,TARGET,False,True,True,-1.0401188707280795,5.0,5.0,True,6730.0,7066.5,2026-08-05 09:00:00+09:00,3.0,5.0
2026-08-03 11:00:00+09:00,11,3,071200,인피니트헬스케어,base_breakout,72.8066966876589,2026-08-03 09:00:00+09:00,60,1.2351821728914827,False,TARGET,False,True,True,3.597122302158273,5.0,5.0,True,8340.0,8757.0,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 11:00:00+09:00,11,4,093370,후성,rebound,72.53248405505977,2026-08-03 09:00:00+09:00,60,1.1519644303399945,False,TARGET,False,True,True,-2.0366598778004064,5.0,5.0,True,9820.0,10311.0,2026-08-05 09:00:00+09:00,3.0,5.0
2026-08-03 11:00:00+09:00,11,5,330350,위더스제약,rebound,72.43130238690108,2026-08-03 09:00:00+09:00,60,1.135079403336814,True,TARGET,False,True,True,-0.30211480362537513,5.0,5.0,True,6620.0,6951.0,2026-08-05 09:00:00+09:00,3.0,5.0
2026-08-03 12:00:00+09:00,12,1,187660,페니트리움바이오,rebound,88.1645955421408,2026-08-03 10:00:00+09:00,60,2.3184522955917015,True,TARGET,False,True,True,-2.9816513761467878,5.0,5.0,True,4360.0,4578.0,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 12:00:00+09:00,12,2,032940,원익,rebound,76.65163242194448,2026-08-03 10:00:00+09:00,60,16.18631266745317,True,TARGET,False,False,False,-3.3898305084745783,0.8474576271186418,-4.067796610169494,True,5900.0,6195.0,2026-08-11 09:00:00+09:00,7.0,5.0
2026-08-03 12:00:00+09:00,12,3,017900,광전자,rebound,76.49819277179921,2026-08-03 10:00:00+09:00,60,1.3168931661320111,True,TARGET,False,True,True,-0.917431192660545,5.0,5.0,True,5450.0,5722.5,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 12:00:00+09:00,12,4,101730,위메이드맥스,rebound,75.54656008499114,2026-08-03 10:00:00+09:00,60,1.0522980326649771,False,TARGET,False,True,True,-2.2222222222222254,5.0,5.0,True,3375.0,3543.75,2026-08-05 09:00:00+09:00,3.0,5.0
2026-08-03 12:00:00+09:00,12,5,010170,대한광통신,rebound,73.41039068586511,2026-08-03 10:00:00+09:00,60,1.230569190569387,True,TARGET,False,True,True,-2.210526315789474,5.0,5.0,True,9500.0,9975.0,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 13:00:00+09:00,13,1,187660,페니트리움바이오,rebound,83.67323171020786,2026-08-03 11:00:00+09:00,60,2.0622418538438057,True,TARGET,False,True,True,-1.5133876600698537,5.0,5.0,True,4295.0,4509.75,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 13:00:00+09:00,13,2,032940,원익,rebound,72.38857192140838,2026-08-03 11:00:00+09:00,60,17.684211487201956,True,TARGET,False,False,False,-2.564102564102566,1.7094017094017033,-3.2478632478632474,True,5850.0,6142.5,2026-08-11 09:00:00+09:00,7.0,5.0
2026-08-03 13:00:00+09:00,13,3,347850,디앤디파마텍,rebound,69.01765534810791,2026-08-03 11:00:00+09:00,60,1.0248785395049744,True,TARGET,False,True,True,-1.0471204188481686,5.0,5.0,True,57300.0,60165.0,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 13:00:00+09:00,13,4,064550,바이오니아,rebound,68.17980892878326,2026-08-03 11:00:00+09:00,60,2.03070049413793,True,TARGET,False,True,True,0.6033182503770718,5.0,5.0,True,6630.0,6961.5,2026-08-05 09:00:00+09:00,3.0,5.0
2026-08-03 13:00:00+09:00,13,5,456160,지투지바이오,rebound,67.08830421117658,2026-08-03 11:00:00+09:00,60,1.2824522658991988,True,TARGET,False,True,True,-0.8196721311475419,5.0,5.0,True,30500.0,32025.0,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 14:00:00+09:00,14,1,187660,페니트리움바이오,rebound,79.40161288363137,2026-08-03 12:00:00+09:00,60,1.9012035174608508,True,TARGET,False,True,True,0.9546539379474916,5.0,5.0,True,4190.0,4399.5,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 14:00:00+09:00,14,2,226950,올릭스,rebound,69.42631372202013,2026-08-03 12:00:00+09:00,60,1.0252161052503337,True,TARGET,False,True,True,0.2876318312559967,5.0,5.0,True,104300.0,109515.0,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 14:00:00+09:00,14,3,069540,빛과전자,rebound,67.98990550487302,2026-08-03 12:00:00+09:00,60,1.0440776873879507,False,TARGET,False,True,True,0.3537139969681746,5.0,5.0,True,1979.0,2077.9500000000003,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-03 14:00:00+09:00,14,4,032940,원익,rebound,67.82132704252267,2026-08-03 12:00:00+09:00,60,19.3395002511132,True,TARGET,False,True,True,-0.34965034965035446,5.0,5.0,True,5720.0,6006.0,2026-08-05 09:00:00+09:00,3.0,5.0
2026-08-03 14:00:00+09:00,14,5,347850,디앤디파마텍,rebound,67.59227516739588,2026-08-03 12:00:00+09:00,60,1.2686658337749328,True,TARGET,False,True,True,-0.17605633802817433,5.0,5.0,True,56800.0,59640.0,2026-08-04 09:00:00+09:00,2.0,5.0
2026-08-04 09:00:00+09:00,9,1,282880,코윈로보틱스,rebound,73.77565965314527,2026-08-03 14:00:00+09:00,60,8.931504104017982,True,TARGET,False,True,True,3.53591160220994,5.0,5.0,True,9050.0,9502.5,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 09:00:00+09:00,9,2,0039P0,매드업,rebound,71.62161365610277,2026-08-03 14:00:00+09:00,60,1.867613508368232,True,TARGET,True,True,True,5.0,5.0,5.0,True,7700.0,8085.0,2026-08-04 09:00:00+09:00,1.0,5.0
2026-08-04 09:00:00+09:00,9,3,004310,현대약품,rebound,58.58665584149484,2026-08-03 14:00:00+09:00,60,1.469573670476696,False,TARGET,False,True,True,3.518518518518521,5.0,5.0,True,5400.0,5670.0,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 09:00:00+09:00,9,4,071200,인피니트헬스케어,base_breakout,53.29296150632179,2026-08-03 14:00:00+09:00,60,1.8897434586458841,True,TARGET,True,True,True,5.0,5.0,5.0,True,9100.0,9555.0,2026-08-04 14:00:00+09:00,1.0,5.0
2026-08-04 10:00:00+09:00,10,1,282880,코윈로보틱스,rebound,73.77565965314527,2026-08-03 14:00:00+09:00,60,8.931504104017982,True,TARGET,False,True,True,2.0697167755991286,5.0,5.0,True,9180.0,9639.0,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 10:00:00+09:00,10,2,0039P0,매드업,rebound,71.62161365610277,2026-08-03 14:00:00+09:00,60,1.867613508368232,True,TARGET,False,True,True,-8.217446270543615,5.0,5.0,True,7910.0,8305.5,2026-08-05 10:00:00+09:00,2.0,5.0
2026-08-04 10:00:00+09:00,10,3,004310,현대약품,rebound,58.58665584149484,2026-08-03 14:00:00+09:00,60,1.469573670476696,False,TARGET,False,True,True,2.5688073394495303,5.0,5.0,True,5450.0,5722.5,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 10:00:00+09:00,10,4,071200,인피니트헬스케어,base_breakout,53.29296150632179,2026-08-03 14:00:00+09:00,60,1.8897434586458841,True,TARGET,True,True,True,5.0,5.0,5.0,True,8640.0,9072.0,2026-08-04 14:00:00+09:00,1.0,5.0
2026-08-04 11:00:00+09:00,11,1,411080,샌즈랩,base_breakout,82.04081289889152,2026-08-04 09:00:00+09:00,60,7.790185693318871,True,TARGET,False,True,True,-1.3732833957553092,5.0,5.0,True,4005.0,4205.25,2026-08-06 14:00:00+09:00,3.0,5.0
2026-08-04 11:00:00+09:00,11,2,010060,OCI홀딩스,base_breakout,81.12634952766534,2026-08-04 09:00:00+09:00,60,2.5792104946242196,True,TARGET,False,True,True,-0.6651884700665134,5.0,5.0,True,225500.0,236775.0,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 11:00:00+09:00,11,3,327260,RF머트리얼즈,base_breakout,80.2254760431704,2026-08-04 09:00:00+09:00,60,4.577457804201713,True,TARGET,False,True,True,3.633217993079585,5.0,5.0,True,28900.0,30345.0,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 11:00:00+09:00,11,4,083650,비에이치아이,base_breakout,77.70399893715954,2026-08-04 09:00:00+09:00,60,2.8902696026040693,True,TARGET,False,True,True,-0.700700700700696,5.0,5.0,True,49950.0,52447.5,2026-08-05 12:00:00+09:00,2.0,5.0
2026-08-04 11:00:00+09:00,11,5,475150,SK이터닉스,base_breakout,77.5685019755174,2026-08-04 09:00:00+09:00,60,2.4333843289255825,False,TARGET,False,True,True,0.17889087656528524,5.0,5.0,True,55900.0,58695.0,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 12:00:00+09:00,12,1,257720,실리콘투,rebound,76.49973476221184,2026-08-04 10:00:00+09:00,60,2.14155783544943,True,TARGET,False,True,True,0.6765899864682012,5.0,5.0,True,36950.0,38797.5,2026-08-06 13:00:00+09:00,3.0,5.0
2026-08-04 12:00:00+09:00,12,2,217590,티엠씨,base_breakout,73.72495849474267,2026-08-04 10:00:00+09:00,60,3.2309322600435637,True,TARGET,False,True,True,0.6514657980456029,5.0,5.0,True,12280.0,12894.0,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 12:00:00+09:00,12,3,477850,마키나락스,rebound,73.48921138046612,2026-08-04 10:00:00+09:00,60,2.2507431098055917,False,TARGET,True,True,True,5.0,5.0,5.0,True,21850.0,22942.5,2026-08-04 13:00:00+09:00,1.0,5.0
2026-08-04 12:00:00+09:00,12,4,006360,GS건설,base_breakout,73.26814734561212,2026-08-04 10:00:00+09:00,60,2.8335038969277027,True,TARGET,False,True,True,3.5103510351035094,5.0,5.0,True,27775.0,29163.75,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 12:00:00+09:00,12,5,187660,페니트리움바이오,rebound,71.75213205616248,2026-08-04 10:00:00+09:00,60,2.565215126416072,True,TARGET,True,True,True,5.0,5.0,5.0,True,4305.0,4520.25,2026-08-04 13:00:00+09:00,1.0,5.0
2026-08-04 13:00:00+09:00,13,1,257720,실리콘투,rebound,78.48739216498639,2026-08-04 11:00:00+09:00,60,2.577835963359186,True,TARGET,False,True,True,0.0,5.0,5.0,True,37200.0,39060.0,2026-08-06 13:00:00+09:00,3.0,5.0
2026-08-04 13:00:00+09:00,13,2,477850,마키나락스,rebound,77.86794299736455,2026-08-04 11:00:00+09:00,60,2.305451884298266,False,TARGET,True,True,True,5.0,5.0,5.0,True,22300.0,23415.0,2026-08-04 13:00:00+09:00,1.0,5.0
2026-08-04 13:00:00+09:00,13,3,241710,코스메카코리아,rebound,72.65989646313582,2026-08-04 11:00:00+09:00,60,1.0833837202169703,True,TARGET,False,True,True,0.932400932400923,5.0,5.0,True,85800.0,90090.0,2026-08-06 09:00:00+09:00,3.0,5.0
2026-08-04 13:00:00+09:00,13,4,187660,페니트리움바이오,rebound,71.15304968742502,2026-08-04 11:00:00+09:00,60,3.213891658719864,True,TARGET,True,True,True,5.0,5.0,5.0,True,4340.0,4557.0,2026-08-04 13:00:00+09:00,1.0,5.0
2026-08-04 13:00:00+09:00,13,5,192820,코스맥스,rebound,67.36890511199235,2026-08-04 11:00:00+09:00,60,1.0493684966972823,True,TARGET,False,False,True,-0.050916496945008216,3.1059063136456233,5.0,True,196400.0,206220.0,2026-08-07 09:00:00+09:00,4.0,5.0
2026-08-04 14:00:00+09:00,14,1,257720,실리콘투,rebound,69.5357422913174,2026-08-04 12:00:00+09:00,60,2.1245235429600853,True,TARGET,False,True,True,0.26954177897573484,5.0,5.0,True,37100.0,38955.0,2026-08-06 13:00:00+09:00,3.0,5.0
2026-08-04 14:00:00+09:00,14,2,187660,페니트리움바이오,rebound,63.81970355478003,2026-08-04 12:00:00+09:00,60,1.747924874046943,True,TARGET,False,False,False,-4.6457607433217145,-6.968641114982576,-2.4390243902439046,True,4305.0,4520.25,2026-08-13 10:00:00+09:00,8.0,5.0
2026-08-04 14:00:00+09:00,14,3,217590,티엠씨,rebound,54.883373037219165,2026-08-04 12:00:00+09:00,60,4.210903413702131,True,TARGET,False,True,True,0.9803921568627416,5.0,5.0,True,12240.0,12852.0,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-04 14:00:00+09:00,14,4,108490,로보티즈,base_breakout,53.61976579416381,2026-08-04 12:00:00+09:00,60,1.2462509921913116,True,TARGET,False,True,True,0.4282655246252709,5.0,5.0,True,233500.0,245175.0,2026-08-06 09:00:00+09:00,3.0,5.0
2026-08-04 14:00:00+09:00,14,5,327260,RF머트리얼즈,base_breakout,53.285551332477475,2026-08-04 12:00:00+09:00,60,2.3443428360033747,True,TARGET,False,True,True,0.0,5.0,5.0,True,29950.0,31447.5,2026-08-05 09:00:00+09:00,2.0,5.0
2026-08-05 09:00:00+09:00,9,1,477850,마키나락스,rebound,79.84059222400909,2026-08-04 14:00:00+09:00,60,1.8018350365784521,True,TARGET,True,True,True,5.0,5.0,5.0,True,24800.0,26040.0,2026-08-05 09:00:00+09:00,1.0,5.0
2026-08-05 09:00:00+09:00,9,2,071200,인피니트헬스케어,base_breakout,76.72831050228311,2026-08-04 14:00:00+09:00,60,3.7447414186753725,True,TARGET,False,True,True,-1.1591148577449917,5.0,5.0,True,9490.0,9964.5,2026-08-07 09:00:00+09:00,3.0,5.0
2026-08-05 09:00:00+09:00,9,3,040300,YTN,base_breakout,67.97408424276617,2026-08-04 14:00:00+09:00,60,1.5580801692615507,True,TARGET,False,False,False,-0.24390243902439046,-0.7317073170731714,0.24390243902439046,True,2050.0,2152.5,2026-09-14 13:00:00+09:00,28.0,5.0
2026-08-05 09:00:00+09:00,9,4,161890,한국콜마,rebound,67.81572026302858,2026-08-04 14:00:00+09:00,60,2.237693070737043,True,TARGET,False,True,True,1.4895729890764597,5.0,5.0,True,100700.0,105735.0,2026-08-06 09:00:00+09:00,2.0,5.0
2026-08-05 09:00:00+09:00,9,5,002380,KCC,rebound,64.82413344377959,2026-08-04 14:00:00+09:00,60,1.4942974703856453,False,TARGET,True,True,True,5.0,5.0,5.0,True,404000.0,424200.0,2026-08-05 13:00:00+09:00,1.0,5.0
2026-08-05 10:00:00+09:00,10,1,477850,마키나락스,rebound,79.84059222400909,2026-08-04 14:00:00+09:00,60,1.8018350365784521,True,TARGET,False,True,True,0.1680672268907557,5.0,5.0,True,29750.0,31237.5,2026-08-06 09:00:00+09:00,2.0,5.0
2026-08-05 10:00:00+09:00,10,2,071200,인피니트헬스케어,base_breakout,76.72831050228311,2026-08-04 14:00:00+09:00,60,3.7447414186753725,True,TARGET,False,False,True,-1.9853709508881878,-0.9404388714733591,5.0,True,9570.0,10048.5,2026-08-10 09:00:00+09:00,4.0,5.0
2026-08-05 10:00:00+09:00,10,3,040300,YTN,base_breakout,67.97408424276617,2026-08-04 14:00:00+09:00,60,1.5580801692615507,True,TARGET,False,False,False,-1.2077294685990392,-1.6908212560386437,-0.7246376811594235,True,2070.0,2173.5,2026-09-14 13:00:00+09:00,28.0,5.0
2026-08-05 10:00:00+09:00,10,4,161890,한국콜마,rebound,67.81572026302858,2026-08-04 14:00:00+09:00,60,2.237693070737043,True,TARGET,False,True,True,0.19607843137254832,5.0,5.0,True,102000.0,107100.0,2026-08-07 09:00:00+09:00,3.0,5.0
2026-08-05 10:00:00+09:00,10,5,002380,KCC,rebound,64.82413344377959,2026-08-04 14:00:00+09:00,60,1.4942974703856453,False,TARGET,True,True,True,5.0,5.0,5.0,True,409000.0,429450.0,2026-08-05 13:00:00+09:00,1.0,5.0
2026-08-05 11:00:00+09:00,11,1,356680,엑스게이트,base_breakout,77.7863247863248,2026-08-05 09:00:00+09:00,60,4.797115583172773,True,TARGET,True,True,True,5.0,5.0,5.0,True,11480.0,12054.0,2026-08-05 11:00:00+09:00,1.0,5.0
2026-08-05 11:00:00+09:00,11,2,017900,광전자,base_breakout,76.63379355687047,2026-08-05 09:00:00+09:00,60,9.264583839088626,True,TARGET,False,True,True,-0.13966480446927498,5.0,5.0,True,7160.0,7518.0,2026-08-07 09:00:00+09:00,3.0,5.0
2026-08-05 11:00:00+09:00,11,3,069540,빛과전자,base_breakout,75.83188720173536,2026-08-05 09:00:00+09:00,60,8.68993553924352,True,TARGET,False,True,True,0.0,5.0,5.0,True,2890.0,3034.5,2026-08-06 09:00:00+09:00,2.0,5.0
2026-08-05 11:00:00+09:00,11,4,046970,우리로,base_breakout,75.46983546617916,2026-08-05 09:00:00+09:00,60,4.702162432496717,True,TARGET,False,False,False,-3.2738095238095233,-6.051587301587302,-3.0753968253968256,True,5040.0,5292.0,2026-08-13 09:00:00+09:00,7.0,5.0
2026-08-05 11:00:00+09:00,11,5,332570,PS일렉트로닉스,base_breakout,74.95612009237875,2026-08-05 09:00:00+09:00,60,3.9235978184154714,True,TARGET,False,False,False,-0.10649627263046302,-14.80298189563365,-5.111821086261981,True,9390.0,9859.5,2026-08-13 09:00:00+09:00,7.0,5.0
2026-08-05 12:00:00+09:00,12,1,002990,금호건설,rebound,77.81449457907826,2026-08-05 10:00:00+09:00,60,1.52028421699294,True,TARGET,False,False,True,-0.8064516129032251,-3.7298387096774244,5.0,True,9920.0,10416.0,2026-08-11 09:00:00+09:00,5.0,5.0
2026-08-05 12:00:00+09:00,12,2,040300,YTN,base_breakout,75.33823529411765,2026-08-05 10:00:00+09:00,60,3.153125054149122,True,TARGET,False,False,False,-1.6826923076923128,-2.163461538461542,-1.2019230769230727,True,2080.0,2184.0,2026-09-14 13:00:00+09:00,28.0,5.0
2026-08-05 12:00:00+09:00,12,3,073240,금호타이어,rebound,71.43304215597276,2026-08-05 10:00:00+09:00,60,1.5749257319357568,True,TARGET,False,True,True,-1.0695187165775444,5.0,5.0,True,7480.0,7854.0,2026-08-06 09:00:00+09:00,2.0,5.0
2026-08-05 12:00:00+09:00,12,4,000670,영풍,rebound,69.07765113552942,2026-08-05 10:00:00+09:00,60,1.8740421172901518,True,TARGET,False,True,True,2.335164835164827,5.0,5.0,True,36400.0,38220.0,2026-08-06 09:00:00+09:00,2.0,5.0
2026-08-05 12:00:00+09:00,12,5,004170,신세계,rebound,68.66174546747081,2026-08-05 10:00:00+09:00,60,1.5481346250372008,False,TARGET,False,False,False,-1.0489510489510523,-2.6806526806526842,0.932400932400923,True,429000.0,450450.0,2026-08-12 09:00:00+09:00,6.0,5.0
2026-08-05 13:00:00+09:00,13,1,0015N0,아로마티카,base_breakout,77.05072463768116,2026-08-05 11:00:00+09:00,60,20.217286602648528,True,TARGET,True,True,True,5.0,5.0,5.0,True,6290.0,6604.5,2026-08-05 13:00:00+09:00,1.0,5.0
2026-08-05 13:00:00+09:00,13,2,004170,신세계,rebound,71.04668270807464,2026-08-05 11:00:00+09:00,60,1.3870095540946037,False,TARGET,False,False,False,-2.3014959723820505,-3.912543153049486,-0.345224395857302,True,434500.0,456225.0,2026-08-12 09:00:00+09:00,6.0,5.0
2026-08-05 13:00:00+09:00,13,3,000670,영풍,rebound,70.37023550149982,2026-08-05 11:00:00+09:00,60,2.220776404250705,True,TARGET,False,True,True,2.900552486187835,5.0,5.0,True,36200.0,38010.0,2026-08-06 09:00:00+09:00,2.0,5.0
2026-08-05 13:00:00+09:00,13,4,170920,엘티씨,rebound,69.56448399933132,2026-08-05 11:00:00+09:00,60,1.7388021185867064,True,TARGET,False,False,True,-0.2564102564102555,-9.102564102564104,5.0,True,39000.0,40950.0,2026-08-10 10:00:00+09:00,4.0,5.0
2026-08-05 13:00:00+09:00,13,5,095610,테스,rebound,69.45603040739483,2026-08-05 11:00:00+09:00,60,1.4905551041489515,True,TARGET,False,False,True,-1.0108303249097506,-10.974729241877256,5.0,True,138500.0,145425.0,2026-08-10 10:00:00+09:00,4.0,5.0
2026-08-05 14:00:00+09:00,14,1,446540,메가터치,rebound,66.64769407680737,2026-08-05 12:00:00+09:00,60,1.0046795580494656,True,TARGET,False,True,True,1.071975497702904,5.0,5.0,True,6530.0,6856.5,2026-08-06 09:00:00+09:00,2.0,5.0
2026-08-05 14:00:00+09:00,14,2,004310,현대약품,rebound,65.17378726029636,2026-08-05 12:00:00+09:00,60,1.4270344598202847,True,TARGET,False,True,True,0.0,5.0,5.0,True,5840.0,6132.0,2026-08-06 09:00:00+09:00,2.0,5.0
2026-08-05 14:00:00+09:00,14,3,356680,엑스게이트,rebound,63.867401475902895,2026-08-05 12:00:00+09:00,60,3.311620744117192,True,TARGET,False,False,True,-1.2017167381974225,-5.407725321888412,5.0,True,11650.0,12232.5,2026-08-10 09:00:00+09:00,4.0,5.0
2026-08-05 14:00:00+09:00,14,4,000670,영풍,rebound,61.79072983655128,2026-08-05 12:00:00+09:00,60,1.4639400410708228,True,TARGET,False,True,True,1.4986376021798309,5.0,5.0,True,36700.0,38535.0,2026-08-06 09:00:00+09:00,2.0,5.0
2026-08-05 14:00:00+09:00,14,5,046970,우리로,rebound,60.67571927837831,2026-08-05 12:00:00+09:00,60,4.262943237023212,True,TARGET,False,False,True,-1.3157894736842146,-4.1497975708502,5.0,True,4940.0,5187.0,2026-08-10 10:00:00+09:00,4.0,5.0
2026-08-06 09:00:00+09:00,9,1,004170,신세계,rebound,81.69983509625439,2026-08-05 14:00:00+09:00,60,1.9135291299810984,False,TARGET,False,False,True,0.7042253521126751,1.4084507042253502,5.0,True,426000.0,447300.0,2026-08-12 09:00:00+09:00,5.0,5.0
2026-08-06 09:00:00+09:00,9,2,064290,인텍플러스,rebound,69.33595065407395,2026-08-05 14:00:00+09:00,60,1.3427935526856727,True,TARGET,False,True,True,-2.2108843537414935,5.0,5.0,True,29400.0,30870.0,2026-08-10 09:00:00+09:00,3.0,5.0
2026-08-06 09:00:00+09:00,9,3,417840,저스템,rebound,60.45381378181611,2026-08-05 14:00:00+09:00,60,1.4267673910948544,True,TARGET,True,True,True,5.0,5.0,5.0,True,9950.0,10447.5,2026-08-06 09:00:00+09:00,1.0,5.0
2026-08-06 09:00:00+09:00,9,4,017900,광전자,rebound,41.940569699080925,2026-08-05 14:00:00+09:00,60,1.1513710145439213,True,TARGET,False,True,True,-2.582496413199431,5.0,5.0,True,6970.0,7318.5,2026-08-07 09:00:00+09:00,2.0,5.0
2026-08-06 10:00:00+09:00,10,1,004170,신세계,rebound,81.69983509625439,2026-08-05 14:00:00+09:00,60,1.9135291299810984,False,TARGET,False,False,True,2.2646007151370773,2.979737783075098,5.0,True,419500.0,440475.0,2026-08-12 09:00:00+09:00,5.0,5.0
2026-08-06 10:00:00+09:00,10,2,064290,인텍플러스,rebound,69.33595065407395,2026-08-05 14:00:00+09:00,60,1.3427935526856727,True,TARGET,True,True,True,5.0,5.0,5.0,True,27200.0,28560.0,2026-08-06 12:00:00+09:00,1.0,5.0
2026-08-06 10:00:00+09:00,10,3,417840,저스템,rebound,60.45381378181611,2026-08-05 14:00:00+09:00,60,1.4267673910948544,True,TARGET,True,True,True,5.0,5.0,5.0,True,10240.0,10752.0,2026-08-06 14:00:00+09:00,1.0,5.0
2026-08-06 10:00:00+09:00,10,4,017900,광전자,rebound,41.940569699080925,2026-08-05 14:00:00+09:00,60,1.1513710145439213,True,TARGET,True,True,True,5.0,5.0,5.0,True,6620.0,6951.0,2026-08-06 12:00:00+09:00,1.0,5.0
2026-08-06 11:00:00+09:00,11,1,222800,심텍,base_breakout,77.37539997440163,2026-08-06 09:00:00+09:00,60,2.937522247529891,True,TARGET,False,True,True,-1.6513761467889854,5.0,5.0,True,109000.0,114450.0,2026-08-10 09:00:00+09:00,3.0,5.0
2026-08-06 11:00:00+09:00,11,2,356860,티엘비,rebound,76.53171647252881,2026-08-06 09:00:00+09:00,60,1.7574407870196118,True,TARGET,True,True,True,5.0,5.0,5.0,True,29550.0,31027.5,2026-08-06 12:00:00+09:00,1.0,5.0
2026-08-06 11:00:00+09:00,11,3,131290,티에스이,rebound,73.761130443531,2026-08-06 09:00:00+09:00,60,1.48544011234421,True,TARGET,True,True,True,5.0,5.0,5.0,True,207000.0,217350.0,2026-08-06 13:00:00+09:00,1.0,5.0
2026-08-06 11:00:00+09:00,11,4,417840,저스템,rebound,72.49409294319469,2026-08-06 09:00:00+09:00,60,3.1971069743327587,True,TARGET,True,True,True,5.0,5.0,5.0,True,10270.0,10783.5,2026-08-06 14:00:00+09:00,1.0,5.0
2026-08-06 11:00:00+09:00,11,5,000670,영풍,base_breakout,72.10446382784299,2026-08-06 09:00:00+09:00,60,2.333572614619362,True,TARGET,False,True,True,0.6640106241699861,5.0,5.0,True,37650.0,39532.5,2026-08-10 09:00:00+09:00,3.0,5.0
